"91",2020-10-07 07:30:00,11.375,11,11.0625,1261
"92",2020-10-07 07:45:00,11.375,11.125,11.375,1261
"93",2020-10-07 08:00:00,11.375,11.25,11.5625,1261
"94",2020-10-07 08:15:00,11.375,11.375,11.75,1261
"95",2020-10-07 08:30:00,11.375,11.5,11.875,1261
"96",2020-10-07 08:45:00,11.375,11.5625,11.875,1261
"97",2020-10-07 09:00:00,11.375,11.625,12,1261
"98",2020-10-07 09:15:00,11.375,11.75,12.3125,1261
"99",2020-10-07 09:30:00,11.375,11.875,12.5,1261
"100",2020-10-07 09:45:00,11.375,12,12.6875,1261
"101",2020-10-07 10:00:00,11.375,12.125,12.6875,1262
